ID,Name,URL Name,Address 1,Address 2,City,State,Postal Code,Country,Email Address,Phone Number,Contact Name,Description,Facebook URL,Pinterest URL,Instagram URL,Twitter URL,Yelp URL,Move In Special,Open House
39,Hunnington Place,louisville-ky,1850 S. Hurstbourne Pkwy, ,Louisville,Kentucky,40220,US,KYsola@solasalons.com,(502) 305-0305,Gage,"<p>Sola Salons Hunnington Place&nbsp;features individual salon studios, perfect for hair stylists, cosmetologists, nail techs, eyebrow artists, estheticians, makeup artists&nbsp;and more!&nbsp;</p>

<hr />
<hr />
<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
",https://www.facebook.com/SolaSalonsLouisville, , , , ,Call to Find Out, 
38,McKinney - Craig Crossing,mckinney-tx-craig-crossing,3190 S. Central Expressway Ste# 510, ,McKinney,Texas,75070,US,freedom@solatx.com,(214) 592-9900,Amber Parker,"<p>Conveniently located off of 75 and Eldorado Parkway, in the Craig Crossing shopping center. Nearby businesses include: Panera, Game Stop, Pei Wei, and Fuzzy&#39;s Tacos.</p>

<p>To make an appointment with your Beauty Professional, please select from the service providers listed on the &quot;Stylist Directory&quot; tab and contact them directly.</p>
", , , , , , , 
37,Folsom,folsom,500 Plaza Drive, ,Folsom,California,95630,US,johnv@solasalons.com,(916) 800-5025,John ,"Each studio is independently owned and operated. Please dial your Stylist directly to schedule an appointment. 

Conveniently located at 500 Plaza Drive  off Blue Ravine Road, between Folsom Blvd. and Prairie City Road, 1 1/2 miles from Hwy 50 & Folsom Outlet Mall. 

Our Folsom location is in a great location with great landscaping and outdoor amenities, 24 hour surveillance and ample parking for clients. Studios are bright and modern, with free laundry, wifi, DirecTV and Satellite Radio. You customize your studio to fit your personality and style. 

If you're looking to take your career to the next stage, talk to us about how you can join the Sola family&#8212;we take care of all of the details for you. Take the opportunity to do what you do best and run your own business. We make it easy.",http://www.facebook.com/solaSalonsSacramento, , , , ,Call today for our amazing Move-in Specials!, 
36,Dallas - Preston Forest Square,dallas-preston-road,11909 Preston Road #1436, ,Dallas,Texas,75230,US,aparker@solatx.com,(214) 995-4549,Amber Parker,"<p>Centrally located on the Northwest corner of Preston Road and Forest Lane just South of 635 in the Preston Forest Square Shopping Center. Nearby businesses include: Whole Foods,Tom Thumb, The Mercury, Torchy&#39;s Tacos, Starbucks, Petland, and Elmer&#39;s Swim School.</p>

<p>&nbsp;</p>

<p>To make an appointment with your Beauty Professional, please select from the service providers listed on the &quot;Stylist Directory&quot; tab and contact them directly.</p>
", , , , , , , 
35,Arvada,arvada,"5220 Wadsworth, Suite J", ,Arvada,Colorado,80002,US,denver@solasalons.com,303-309-9450,Eliza,"<p>Sola Salons Arvada is conveniently located at 52nd and Wadsworth near the I-70 intersection. This busy shopping and residential area is only minutes from downtown and the mountains, providing convenient access for both salon owners and their clients. Blocks from historic Old Town Arvada, enjoy the charm of Arvada&rsquo;s small town feel mixed with big city amenities. Nearby businesses include iHop, Costco, Udi&rsquo;s, Einstein Brothers Bagels, Smiling Moose Deli, Anthony&rsquo;s Pizza and Pasta, and many more.</p>
", , , , , ,"$400 Retail Package, 2 Weeks of Free Rent & Free Custom Painting of Your Studio Walls!", 
34,Fishers,fishers,11801 Commercial Drive, ,Fishers,Indiana,46038,US,rweis@solasalons.com,(317) 841-8030,Robert,"<p>Sola is located at 116th Street and I-69 - just West of the Super Target. For information please e-mail indy@solasalons.com or call 317-841-8030.</p>
",http://www.facebook.com/solaindianapolis, , ,http://www.twitter.com/solaindy, , , 
33,Cornelius,charlotte-nc,20619 Torrence Chapel Road, ,Cornelius,North Carolina,28031,US,terry@solacharlotte.com,(919) 247-9921,Terry,"<p>We are located in the Southlake Shopping Center, just west of I-77 at exit 28 (Catawba Avenue). Conveniently located between The Fresh Market and Stein Mart.</p>

<p>Sola Salons Cornelius features individual salon studios, perfect for hair stylists, cosmetologists, nail techs, eyebrow artists, estheticians, makeup artists&nbsp;and more! Call Terry today at 919-247-9921 to reserve your studio.</p>

<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
",https://www.facebook.com/SolaCharlotte, ,instagram.com/sola_charlotte, , , , 
32,Minneapolis - Edina,minneapolis-mn-edina,3519 West 70th Street, ,Edina,Minnesota,55435,US,stevek@solasalons.com,(763) 258-9675,Steve Kvasnik,"<p>Sola Salon Studios Edina is located off 70th street, between France and York Avenues, across from the upscale Galleria shopping destination. &nbsp;The area offers the finest in fashion, beauty and dining. &nbsp;CRAVE American Kitchen&nbsp;is located just accross the street and The Original Pancake House is just down the walkway. &nbsp; Sola Salons Edina features a beautiful green space walkway all along the side of the salon and Target is conveniently located across from the greenbelt.</p>

<p>Sola Salon Studios Edina offers 35 beautifully crafted individual salon studies that come in various sizes. &nbsp;All studios feature and abundance of cabinetry and are move-in ready with all of the equipment you need to work. &nbsp;The studios are perfectly designed for hair stylists, estheticians, eyebrow artists, barbers, makeup artists and other cosmetologists.</p>

<p>We would love to help you achieve your dream and look forward to answering any questions you may have about Sola. &nbsp;Please text/call Steve at 763.258.9675 or email stevek@solasalons.com for more information and to schedule a confidential tour.</p>

<p>&nbsp;</p>
",http://www.facebook.com/solasalonsminnesota, , , , , , 
31,Glen Ellyn,glen-ellyn-baker-hill-shopping-center,930 Roosevelt Road, ,Glen Ellyn,Illinois,60137,US,gpisani@solasalons.com,(847) 348-8848,Guy Pisani,Chicagoland's 2nd Sola Salon Studios is located in the Baker Hill Shopping Center on Roosevelt Road just west of I-355.  FOR ADDITIONAL INFORMATION PLEASE CALL GUY AT (847) 348-8848!, , , , , , , 
29,LA - Sherman Oaks,sherman-oaks,15125 Ventura Blvd., ,Sherman Oaks,California,91403,US,walimariam@yahoo.com,(818) 357-1780,Mariam,"Contact us at (818) 357-1780

Conveniently located next to the Sherman Oaks Galleria at 15125 Ventura Boulevard, just east of the 405 Freeway.", , , , , , , 
28,East Cobb,east-cobb-ga,1062 Johnson Ferry Rd, ,Marietta,Georgia,30068,US,mike@solaatlanta.com,(404) 705-9505,Mike ,"<p>Located on Johnson Ferry Road between Lower Roswell Road and Upper Roswell Road &ndash; we share the building with Goldberg&rsquo;s Deli and Big Peach Running Company. We are ideally located along the heart of the Johnson Ferry retail corridor just south of Merchant&rsquo;s Walk and Woodlawn Shopping Centers.</p>

<p>Sola Salons East Cobb features individual salon studios, perfect for hair stylists, cosmetologists, nail techs, eyebrow artists, estheticians, makeup artists&nbsp;and more! Call Mike today at 404-705-9505 to reserve your studio.</p>

<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
",https://www.facebook.com/solaatlanta, ,instagram.com/sola__atlanta, , , ,Only 2 studios left! Call Mike at (404) 705-9505 to join our Sola Salons community today!
27,Sioux Falls - 69th/Minn.,sioux-falls-sd,6010 S. Minn., ,Sioux Falls,South Dakota,57108,US,steve@solasalons.com,(605) 881-5541,Steve,"Located at the corner of 69th St. & Minn., in the brand new Kings Crossing building, just west of C J Calloway's. It has a very large well lit parking area with a beautiful 2nd floor view.  

For more information call or e-mail Steve at 605-881-5541 or steve@solasalons.com", , , , , , , 
26,Roseville,rosevilleca,1850 Sierra Gardens Dr, ,Roseville,California,95661,US,johnv@solasalons.com,(916) 800-5025,John ,"Each studio is independently owned and operated. Please dial your stylist directly to schedule an appointment using the directory on this page.

Conveniently located just one block from Douglas Ave and two blocks from I-80! This Sola Salon is new construction that's modern and bright, with 24 hour surveillance and plenty of parking for clients. 

If you&#8217;re a driven salon professional, now there&#8217;s a better way to take control of your career. Chat with a representative right now on this page and learn more about how you can earn more money, keep all of your profits, and grow your business without all the issues of a traditional salon. Imagine setting your own schedule, designing your space to your style, and even choosing your own music! Joining our family has never been easier. 

Get to know the Sola family by chatting with a representative right now on this page, or by scheduling a private VIP tour with us. Just call John at 916-800-5025 to learn more or schedule your tour. You'll find out how easy it is to own your own business and focus on what you do best, all while growing your career!",http://www.facebook.com/solaSalonsSacramento, , , , ,Call today for our amazing Move-in Specials!, 
24,Orland Park,orland-park-il,15752-A South La Grange Road, ,Orland Park,Illinois,60462,US,gpisani@entact.com,(847) 348-8848,Guy Pisani,"Located at the NW corner of La Grange Avenue (US HWY 45) and 159th Street (US HWY 6) in the Lakeview Plaza shopping center next to Jo-Ann Fabrics &#8211; Conveniently situated only one mile south of Orland Square Mall.  
 

<span style=""color: #800000;""><b>NOW OPEN!!! RESERVE YOUR STUDIO NOW! CALL GUY AT (847) 348-8848</b></span>", , , , , , , 
23,Chester,chester,12108 Bermuda Crossroads Lane, ,Chester,Virginia,23831,US,info@solasalonsva.com,(804) 412-SOLA (7652),Josh Miller,"<p>Sola Salons in Chester is conveniently located off Jefferson Davis Highway in close proximity to Interstate 95. It is located in the Bermuda Crossroads Shopping Center, next door to the CiCi&#39;s Pizza and just down from Office Max and Home Depot.&nbsp;It has plenty of parking for salon owners and their guests.&nbsp;</p>

<p>Our Sola Salons Chester&nbsp;location features 24 individual salon studios, perfect for hair stylists, estheticians, eyebrow artists, barbers, nail techs&nbsp;and a range of other professionals in the cosmetology industry. Studio sizes range in size from single, large and double sizes. They are move-in ready and are equipped with shampoo bowls, cabinets and shelving fixtures &mdash; everything you need to open your own salon in no time.</p>

<p>We would love&nbsp;help you achieve your dream of owning your very own salon! We look forward to&nbsp;answering any questions you may have about Sola, as well as scheduling&nbsp;a tour so that you can experience Sola firsthand!&nbsp;</p>
",https://www.facebook.com/solachester, , , , ,"$400 Retail Package, 1 Week of Free Rent & Free Custom Painting of Your Studio Walls.", 
